"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,2.00,7000.00,18.00,9.00,0.00,0.00,74.00,56.00,48.00,"8E","8E","EMK","SCM",4,"415",1,2021,4,11,1,"L",
0.00,2.00,7000.00,18.00,2.00,0.00,0.00,22.00,24.00,16.00,"8E","8E","EMK","SXP",4,"415",1,2021,4,11,1,"L",
0.00,4.00,14000.00,36.00,22.00,0.00,0.00,63.00,97.00,81.00,"8E","8E","EMK","KSM",4,"415",1,2021,4,11,1,"L",
0.00,3.00,10500.00,27.00,13.00,0.00,0.00,54.00,68.00,56.00,"8E","8E","EMK","MOU",4,"415",1,2021,4,11,1,"L",
0.00,2.00,7000.00,18.00,0.00,0.00,0.00,123.00,139.00,131.00,"8E","8E","EMK","OME",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,0.00,0.00,0.00,0.00,14.00,10.00,"8E","8E","EMK","EMK",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,3.00,0.00,0.00,103.00,41.00,37.00,"8E","8E","TNC","OME",4,"415",1,2021,4,11,1,"L",
0.00,2.00,7000.00,18.00,11.00,0.00,0.00,49.00,48.00,40.00,"8E","8E","UNK","SMK",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,2.00,0.00,0.00,147.00,50.00,46.00,"8E","8E","UNK","OME",4,"415",1,2021,4,11,1,"L",
0.00,2.00,7000.00,18.00,18.00,0.00,0.00,81.00,71.00,63.00,"8E","8E","UNK","GLV",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,7.00,0.00,0.00,190.00,66.00,62.00,"8E","8E","UNK","TLA",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,6.00,0.00,0.00,71.00,30.00,26.00,"8E","8E","ABL","IAN",4,"415",1,2021,4,11,1,"L",
0.00,2.00,7000.00,18.00,8.00,0.00,0.00,149.00,98.00,90.00,"8E","8E","ABL","RDB",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,9.00,0.00,0.00,127.00,52.00,48.00,"8E","8E","SHX","MCG",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,0.00,0.00,0.00,55.00,24.00,20.00,"8E","8E","SMK","KOT",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,2.00,0.00,0.00,5.00,6.00,2.00,"8E","8E","SMK","WBB",4,"415",1,2021,4,11,1,"L",
0.00,3.00,10500.00,27.00,2.00,0.00,0.00,49.00,67.00,55.00,"8E","8E","SMK","UNK",4,"415",1,2021,4,11,1,"L",
0.00,1.00,3500.00,9.00,0.00,0.00,0.00,176.00,60.00,56.00,"8E","8E","MOU","OME",4,"415",1,2021,4,11,1,"L",
0.00,3.00,10500.00,27.00,13.00,0.00,0.00,54.00,76.00,64.00,"8E","8E","MOU","EMK",4,"415",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,2.00,0.00,0.00,104.00,42.00,38.00,"8E","8E","MLL","AUK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,212.00,75.00,71.00,"8E","8E","MLL","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,2.00,0.00,0.00,129.00,50.00,46.00,"8E","8E","AUK","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,6.00,0.00,0.00,127.00,45.00,41.00,"8E","8E","SKK","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,4.00,0.00,0.00,118.00,43.00,39.00,"8E","8E","WBB","OME",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,7.00,0.00,0.00,74.00,64.00,56.00,"8E","8E","BKC","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,2.00,0.00,0.00,150.00,55.00,51.00,"8E","8E","BKC","RDB",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,54.00,24.00,20.00,"8E","8E","BKC","WLK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,4.00,0.00,0.00,57.00,24.00,20.00,"8E","8E","DRG","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,6.00,0.00,0.00,95.00,73.00,65.00,"8E","8E","ELI","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,3.00,0.00,0.00,190.00,65.00,61.00,"8E","8E","TLA","UNK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,59.00,27.00,23.00,"8E","8E","IAN","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,29.00,16.00,12.00,"8E","8E","IAN","WLK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,44.00,20.00,16.00,"8E","8E","KSM","MLL",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,4.00,0.00,0.00,101.00,37.00,33.00,"8E","8E","KSM","BET",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,6.00,0.00,0.00,79.00,68.00,60.00,"8E","8E","KVL","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,124.00,46.00,42.00,"8E","8E","OME","SMK",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,0.00,0.00,0.00,182.00,120.00,112.00,"8E","8E","OME","KSM",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,2.00,0.00,0.00,212.00,70.00,66.00,"8E","8E","OME","MLL",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,127.00,45.00,41.00,"8E","8E","OME","SKK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,118.00,42.00,38.00,"8E","8E","OME","WBB",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,183.00,72.00,68.00,"8E","8E","OME","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,57.00,30.00,26.00,"8E","8E","OME","TLA",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,4.00,0.00,0.00,95.00,73.00,65.00,"8E","8E","OME","ELI",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,3.00,0.00,0.00,109.00,42.00,38.00,"8E","8E","OME","WAA",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,64.00,30.00,26.00,"8E","8E","OME","KTS",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,103.00,40.00,36.00,"8E","8E","OME","TNC",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,283.00,97.00,93.00,"8E","8E","BET","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,150.00,56.00,52.00,"8E","8E","PHO","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,148.00,60.00,56.00,"8E","8E","OTZ","SHG",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,5.00,0.00,0.00,183.00,67.00,63.00,"8E","8E","OTZ","OME",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,0.00,1.00,0.00,0.00,56.00,48.00,"8E","8E","OTZ","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,4.00,7800.00,36.00,5.00,0.00,0.00,80.00,151.00,135.00,"8E","8E","OTZ","RDB",1,"194",1,2021,4,11,1,"L",
0.00,3.00,5850.00,27.00,11.00,0.00,0.00,48.00,76.00,64.00,"8E","8E","OTZ","WTK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,337.00,111.00,107.00,"8E","8E","OTZ","BRW",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,5.00,0.00,0.00,130.00,56.00,52.00,"8E","8E","OTZ","ABL",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,5.00,0.00,0.00,79.00,33.00,29.00,"8E","8E","OTZ","KVL",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,172.00,66.00,62.00,"8E","8E","SHG","RDB",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,23.00,11.00,7.00,"8E","8E","SHG","ABL",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,3.00,0.00,0.00,98.00,38.00,34.00,"8E","8E","RDB","IAN",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,172.00,61.00,57.00,"8E","8E","RDB","SHG",1,"194",1,2021,4,11,1,"L",
0.00,5.00,9750.00,45.00,5.00,0.00,0.00,80.00,155.00,135.00,"8E","8E","RDB","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,4.00,0.00,0.00,150.00,52.00,48.00,"8E","8E","RDB","BKC",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,4.00,0.00,0.00,33.00,23.00,19.00,"8E","8E","RDB","WTK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,2.00,0.00,0.00,149.00,54.00,50.00,"8E","8E","RDB","ABL",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,3.00,0.00,0.00,314.00,101.00,97.00,"8E","8E","BRW","PHO",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,3.00,0.00,0.00,109.00,41.00,37.00,"8E","8E","WAA","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,74.00,32.00,28.00,"8E","8E","WLK","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,4.00,0.00,0.00,126.00,88.00,80.00,"8E","8E","WLK","RDB",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,3.00,0.00,0.00,48.00,44.00,36.00,"8E","8E","WTK","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,7.00,0.00,0.00,33.00,18.00,14.00,"8E","8E","WTK","RDB",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,4.00,0.00,0.00,43.00,17.00,13.00,"8E","8E","WTK","KVL",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,64.00,26.00,22.00,"8E","8E","KTS","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,0.00,0.00,0.00,123.00,49.00,45.00,"8E","8E","EMK","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,3.00,0.00,0.00,103.00,40.00,36.00,"8E","8E","TNC","OME",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,1.00,0.00,0.00,71.00,27.00,23.00,"8E","8E","ABL","IAN",1,"194",1,2021,4,11,1,"L",
0.00,2.00,3900.00,18.00,7.00,0.00,0.00,130.00,102.00,94.00,"8E","8E","ABL","OTZ",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,2.00,0.00,0.00,149.00,53.00,49.00,"8E","8E","ABL","RDB",1,"194",1,2021,4,11,1,"L",
0.00,1.00,1950.00,9.00,4.00,0.00,0.00,89.00,34.00,30.00,"8E","8E","SMK","EMK",1,"194",1,2021,4,11,1,"L",
0.00,1.00,5250.00,2.00,0.00,1380.00,0.00,58.00,25.00,21.00,"8E","8E","ORV","BKC",4,"412",1,2021,4,11,1,"L",
0.00,2.00,4800.00,18.00,9.00,0.00,0.00,145.00,78.00,70.00,"8E","8E","SCM","BET",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,118.00,35.00,31.00,"8E","8E","KOT","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,7.00,0.00,0.00,165.00,40.00,36.00,"8E","8E","KOT","BET",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,1.00,0.00,0.00,419.00,90.00,86.00,"8E","8E","SKK","ANC",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,4.00,0.00,0.00,95.00,45.00,41.00,"8E","8E","ELI","OME",4,"406",1,2021,4,11,1,"L",
0.00,2.00,4800.00,18.00,10.00,0.00,0.00,197.00,103.00,95.00,"8E","8E","GAM","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,3.00,0.00,0.00,57.00,17.00,13.00,"8E","8E","TLA","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,3.00,0.00,0.00,130.00,36.00,32.00,"8E","8E","KKA","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,168.00,43.00,39.00,"8E","8E","KKA","SHH",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,268.00,68.00,64.00,"8E","8E","OME","PHO",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,118.00,30.00,26.00,"8E","8E","OME","KOT",4,"406",1,2021,4,11,1,"L",
0.00,2.00,5500.00,18.00,4.00,0.00,0.00,124.00,71.00,63.00,"8E","8E","OME","SMK",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,283.00,58.00,54.00,"8E","8E","OME","BET",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,2.00,0.00,0.00,183.00,54.00,50.00,"8E","8E","OME","OTZ",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,2.00,0.00,0.00,57.00,20.00,16.00,"8E","8E","OME","TLA",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,2.00,0.00,0.00,62.00,20.00,16.00,"8E","8E","OME","WMO",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,2.00,0.00,0.00,95.00,30.00,26.00,"8E","8E","OME","ELI",4,"406",1,2021,4,11,1,"L",
0.00,2.00,4800.00,18.00,5.00,0.00,0.00,197.00,103.00,95.00,"8E","8E","OME","GAM",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,2.00,0.00,0.00,130.00,37.00,33.00,"8E","8E","OME","KKA",4,"406",1,2021,4,11,1,"L",
0.00,2.00,4800.00,18.00,2.00,0.00,0.00,122.00,70.00,62.00,"8E","8E","OME","SHH",4,"406",1,2021,4,11,1,"L",
0.00,2.00,5500.00,18.00,4.00,0.00,0.00,163.00,92.00,84.00,"8E","8E","OME","SVA",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,2.00,0.00,0.00,109.00,45.00,41.00,"8E","8E","OME","WAA",4,"406",1,2021,4,11,1,"L",
0.00,16.00,42600.00,144.00,53.00,0.00,0.00,539.00,1885.00,1821.00,"8E","8E","OME","ANC",4,"406",1,2021,4,11,2,"L",
0.00,3.00,7550.00,27.00,6.00,0.00,0.00,64.00,70.00,58.00,"8E","8E","OME","KTS",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,200.00,53.00,49.00,"8E","8E","OME","KGX",4,"406",1,2021,4,11,1,"L",
0.00,2.00,5500.00,18.00,5.00,0.00,0.00,147.00,74.00,66.00,"8E","8E","OME","UNK",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,7.00,0.00,0.00,165.00,46.00,42.00,"8E","8E","BET","KOT",4,"406",1,2021,4,11,1,"L",
0.00,2.00,4800.00,18.00,9.00,0.00,0.00,145.00,82.00,74.00,"8E","8E","BET","SCM",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,283.00,76.00,72.00,"8E","8E","BET","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,268.00,57.00,53.00,"8E","8E","PHO","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,1.00,0.00,0.00,314.00,76.00,72.00,"8E","8E","PHO","BRW",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,9.00,0.00,0.00,183.00,46.00,42.00,"8E","8E","OTZ","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,5.00,0.00,0.00,122.00,32.00,28.00,"8E","8E","SHH","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,9.00,0.00,0.00,133.00,35.00,31.00,"8E","8E","SHH","WMO",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,9.00,0.00,0.00,168.00,44.00,40.00,"8E","8E","SHH","KKA",4,"406",1,2021,4,11,1,"L",
0.00,2.00,5500.00,18.00,6.00,0.00,0.00,677.00,306.00,298.00,"8E","8E","SVA","ANC",4,"406",1,2021,4,11,2,"L",
0.00,1.00,2400.00,9.00,5.00,0.00,0.00,297.00,73.00,69.00,"8E","8E","SVA","UNK",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,1.00,0.00,0.00,314.00,68.00,64.00,"8E","8E","BRW","PHO",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,4.00,0.00,0.00,109.00,35.00,31.00,"8E","8E","WAA","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,0.00,0.00,0.00,62.00,21.00,17.00,"8E","8E","WMO","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,4.00,0.00,0.00,487.00,107.00,103.00,"8E","8E","WMO","ANC",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,0.00,0.00,0.00,419.00,100.00,96.00,"8E","8E","ANC","SKK",4,"406",1,2021,4,11,1,"L",
0.00,21.00,56000.00,189.00,44.00,0.00,0.00,539.00,2509.00,2425.00,"8E","8E","ANC","OME",4,"406",1,2021,4,11,2,"L",
0.00,1.00,2400.00,9.00,3.00,0.00,0.00,200.00,47.00,43.00,"8E","8E","KGX","OME",4,"406",1,2021,4,11,1,"L",
0.00,2.00,5150.00,18.00,7.00,0.00,0.00,64.00,43.00,35.00,"8E","8E","KTS","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2400.00,9.00,4.00,0.00,0.00,587.00,125.00,121.00,"8E","8E","KTS","ANC",4,"406",1,2021,4,11,2,"L",
0.00,1.00,2750.00,9.00,4.00,0.00,0.00,147.00,42.00,38.00,"8E","8E","UNK","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,4.00,0.00,0.00,393.00,85.00,81.00,"8E","8E","UNK","ANC",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,4.00,0.00,0.00,124.00,32.00,28.00,"8E","8E","SMK","OME",4,"406",1,2021,4,11,1,"L",
0.00,1.00,2750.00,9.00,3.00,0.00,0.00,421.00,95.00,91.00,"8E","8E","SMK","ANC",4,"406",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,15.00,0.00,0.00,68.00,25.00,21.00,"8E","8E","KOT","KSM",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,0.00,0.00,0.00,118.00,40.00,36.00,"8E","8E","KOT","OME",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,14.00,0.00,0.00,63.00,43.00,35.00,"8E","8E","AUK","KSM",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,18.00,0.00,0.00,55.00,34.00,26.00,"8E","8E","SKK","GLV",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,19.00,0.00,0.00,36.00,16.00,12.00,"8E","8E","SKK","UNK",4,"405",1,2021,4,11,1,"L",
0.00,5.00,25000.00,95.00,31.00,0.00,0.00,197.00,249.00,229.00,"8E","8E","GAM","OME",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,0.00,0.00,0.00,73.00,15.00,11.00,"8E","8E","GLV","OME",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,18.00,0.00,0.00,148.00,38.00,34.00,"8E","8E","GLV","SHH",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,14.00,0.00,0.00,63.00,40.00,32.00,"8E","8E","KSM","AUK",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,14.00,0.00,0.00,68.00,44.00,36.00,"8E","8E","KSM","KOT",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,0.00,0.00,0.00,182.00,50.00,46.00,"8E","8E","KSM","OME",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,12.00,0.00,0.00,63.00,20.00,16.00,"8E","8E","KSM","EMK",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,18.00,0.00,0.00,124.00,34.00,30.00,"8E","8E","OME","SMK",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,0.00,0.00,0.00,182.00,40.00,36.00,"8E","8E","OME","KSM",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,0.00,0.00,0.00,127.00,122.00,114.00,"8E","8E","OME","SKK",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,13.00,0.00,0.00,0.00,45.00,41.00,"8E","8E","OME","OME",4,"405",1,2021,4,11,1,"L",
0.00,5.00,25000.00,95.00,32.00,0.00,0.00,197.00,256.00,236.00,"8E","8E","OME","GAM",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,0.00,0.00,0.00,122.00,35.00,31.00,"8E","8E","OME","SHH",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,0.00,0.00,0.00,123.00,36.00,32.00,"8E","8E","OME","EMK",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,0.00,0.00,0.00,147.00,39.00,35.00,"8E","8E","OME","UNK",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,18.00,0.00,0.00,224.00,50.00,46.00,"8E","8E","SHH","SMK",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,18.00,0.00,0.00,192.00,45.00,41.00,"8E","8E","SHH","SKK",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,0.00,0.00,0.00,122.00,63.00,55.00,"8E","8E","SHH","OME",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,18.00,0.00,0.00,225.00,110.00,102.00,"8E","8E","SHH","UNK",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,13.00,0.00,0.00,63.00,44.00,36.00,"8E","8E","EMK","KSM",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,9.00,0.00,0.00,49.00,15.00,11.00,"8E","8E","UNK","SMK",4,"405",1,2021,4,11,1,"L",
0.00,3.00,15000.00,57.00,14.00,0.00,0.00,147.00,114.00,102.00,"8E","8E","UNK","OME",4,"405",1,2021,4,11,1,"L",
0.00,2.00,10000.00,38.00,14.00,0.00,0.00,225.00,103.00,95.00,"8E","8E","UNK","SHH",4,"405",1,2021,4,11,1,"L",
0.00,1.00,5000.00,19.00,18.00,0.00,0.00,224.00,56.00,52.00,"8E","8E","SMK","SHH",4,"405",1,2021,4,11,1,"L",
0.00,3.00,15000.00,57.00,28.00,0.00,0.00,49.00,58.00,46.00,"8E","8E","SMK","UNK",4,"405",1,2021,4,11,1,"L",
0.00,14.00,28000.00,70.00,17.00,0.00,0.00,0.00,2634.00,2550.00,"8E","8E","OME","OME",3,"340",1,2021,4,11,1,"L",
0.00,9.00,5400.00,27.00,17.00,0.00,0.00,0.00,1626.00,1590.00,"8E","8E","OME","OME",3,"360",1,2021,4,11,1,"L",
0.00,1.00,1200.00,3.00,1.00,0.00,0.00,0.00,66.00,62.00,"8E","8E","OME","OME",3,"355",1,2021,4,11,1,"L",
0.00,1.00,34000.00,170.00,0.00,0.00,0.00,112.00,50.00,26.00,"09Q","09Q","CLE","CMH",6,"614",1,2021,4,11,1,"L",
0.00,1.00,34000.00,170.00,139.00,0.00,0.00,1818.00,271.00,256.00,"09Q","09Q","CLE","IFP",6,"614",1,2021,4,11,4,"L",
0.00,1.00,34000.00,170.00,0.00,0.00,0.00,229.00,85.00,35.00,"09Q","09Q","DTW","CVG",6,"614",1,2021,4,11,1,"L",
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,"09Q","09Q","CVG","CVG",6,"614",1,2021,4,11,1,"L",
0.00,19.00,0.00,0.00,0.00,0.00,0.00,308.00,1480.00,1052.00,"09Q","09Q","CVG","STL",6,"614",1,2021,4,11,1,"L",
0.00,21.00,0.00,0.00,0.00,0.00,0.00,1865.00,6132.00,5446.00,"09Q","09Q","CVG","SAN",6,"614",1,2021,4,11,4,"L",
0.00,25.00,37800.00,189.00,0.00,0.00,0.00,596.00,3292.00,2420.00,"09Q","09Q","CVG","MSP",6,"614",1,2021,4,11,2,"L",
0.00,5.00,0.00,0.00,0.00,0.00,0.00,318.00,470.00,335.00,"09Q","09Q","CVG","MKE",6,"614",1,2021,4,11,1,"L",
0.00,1.00,34000.00,170.00,95.00,0.00,0.00,1072.00,174.00,144.00,"09Q","09Q","CVG","PUB",6,"614",1,2021,4,11,3,"L",
0.00,3.00,0.00,0.00,0.00,0.00,0.00,1808.00,728.00,659.00,"09Q","09Q","CVG","SJU",6,"614",1,2021,4,11,4,"L",
0.00,18.00,151200.00,756.00,0.00,0.00,0.00,757.00,2507.00,1898.00,"09Q","09Q","CVG","MCO",6,"614",1,2021,4,11,2,"L",
0.00,1.00,34000.00,170.00,0.00,0.00,0.00,84.00,47.00,20.00,"09Q","09Q","CVG","SDF",6,"614",1,2021,4,11,1,"L",
0.00,1.00,37800.00,189.00,0.00,0.00,0.00,594.00,127.00,90.00,"09Q","09Q","MIA","ATL",6,"614",1,2021,4,11,2,"L",
0.00,2.00,51890.00,0.00,0.00,51890.00,0.00,1045.00,328.00,272.00,"09Q","09Q","MIA","SJU",6,"614",1,2021,4,11,3,"L",
0.00,1.00,34000.00,170.00,59.00,0.00,0.00,1720.00,270.00,249.00,"09Q","09Q","ORD","BFI",6,"614",1,2021,4,11,4,"L",
0.00,1.00,34000.00,170.00,0.00,0.00,0.00,836.00,143.00,115.00,"09Q","09Q","ORD","MSY",6,"614",1,2021,4,11,2,"L",
0.00,1.00,34000.00,170.00,0.00,0.00,0.00,409.00,89.00,70.00,"09Q","09Q","ORD","BNA",6,"614",1,2021,4,11,1,"L",
0.00,1.00,34000.00,170.00,0.00,0.00,0.00,116.00,65.00,35.00,"09Q","09Q","ORD","BMI",6,"614",1,2021,4,11,1,"L",
0.00,19.00,0.00,0.00,0.00,0.00,0.00,448.00,1843.00,1389.00,"09Q","09Q","STL","MSP",6,"614",1,2021,4,11,1,"L",
